"AÑO","MES","CONGLOME","VIVIENDA","HOGAR","CODPERSO","UBIGEO","DOMINIO","ESTRATO","Ocup","Sexo","NiveEdu","FreqPag","Ingreso","HorasTrabj"
"2023","09","017222","017","11","03","120302","Selva",4,4,"Hombre",5,4,35,6
"2023","09","017225","016","11","01","120606","Selva",5,3,"Mujer",6,4,1300,40
"2023","09","017225","124","11","01","120606","Selva",5,3,"Hombre",10,4,5000,40
"2023","09","017238","039","11","03","120607","Selva",5,3,"Mujer",6,4,600,38
"2023","09","017238","039","11","04","120607","Selva",5,3,"Mujer",5,4,250,26
"2023","09","017238","054","11","01","120607","Selva",5,4,"Hombre",3,4,600,49
"2023","09","017238","100","11","01","120607","Selva",5,3,"Hombre",10,4,2800,25
"2023","09","017252","054","11","02","120210","Sierra",7,3,"Mujer",9,4,1800,30
"2023","09","017252","055","11","02","120210","Sierra",7,4,"Hombre",8,4,1030,40
"2023","09","017252","055","11","06","120210","Sierra",7,6,"Mujer",5,4,700,72
"2023","09","017252","132","11","03","120210","Sierra",7,4,"Hombre",2,4,920,40
"2023","09","017254","111","11","03","120208","Sierra",6,4,"Hombre",7,4,516,45
"2023","09","017261","032","11","01","120204","Sierra",8,4,"Mujer",5,4,500,30
"2023","09","017304","090","11","03","120608","Selva",7,4,"Mujer",5,4,60,14
"2023","09","017307","165","11","01","120608","Selva",7,3,"Mujer",9,4,3000,41
"2023","09","017307","165","11","02","120608","Selva",7,3,"Hombre",4,4,40,16
"2023","09","017307","165","11","03","120608","Selva",7,3,"Mujer",4,4,10,2
"2023","09","017307","167","11","01","120608","Selva",7,4,"Mujer",4,4,700,44
"2023","09","017315","066","11","05","120303","Selva",7,4,"Hombre",4,4,1500,48
"2023","09","017315","067","11","03","120303","Selva",7,4,"Hombre",4,4,200,16
"2023","09","017315","139","11","01","120303","Selva",7,4,"Mujer",2,4,480,58
"2023","09","017318","110","11","01","120602","Selva",7,3,"Hombre",7,4,1200,40
"2023","09","017333","034","11","02","130105","Costa",1,3,"Mujer",3,4,1200,54
"2023","09","017333","034","11","04","130105","Costa",1,3,"Mujer",2,4,1300,65
"2023","09","017333","034","11","05","130105","Costa",1,3,"Hombre",9,4,1250,48
"2023","09","017349","042","11","01","130105","Costa",1,4,"Mujer",4,4,1025,50
"2023","09","017349","103","11","01","130105","Costa",1,3,"Hombre",5,4,1780,0
"2023","09","017359","005","11","01","130101","Costa",1,4,"Hombre",5,4,1050,60
"2023","09","017359","005","11","03","130101","Costa",1,3,"Hombre",8,4,2712,48
"2023","09","017359","039","11","03","130101","Costa",1,4,"Hombre",8,4,900,47
"2023","09","017363","164","11","02","130101","Costa",1,3,"Mujer",9,4,3000,50
"2023","09","017363","164","11","03","130101","Costa",1,3,"Hombre",10,4,6000,40
"2023","09","017363","186","11","01","130101","Costa",1,3,"Hombre",10,4,3400,54
"2023","09","017363","186","11","02","130101","Costa",1,3,"Mujer",9,4,4000,0
"2023","09","017377","048","11","02","130105","Costa",1,6,"Mujer",3,4,500,66
"2023","09","017377","084","11","01","130105","Costa",1,3,"Hombre",3,4,1300,48
"2023","09","017377","121","11","02","130105","Costa",1,4,"Hombre",3,4,1050,48
"2023","09","017391","173","11","02","130111","Costa",1,3,"Mujer",9,4,9000,36
"2023","09","017391","217","11","02","130111","Costa",1,3,"Mujer",8,4,3500,44
"2023","09","017391","217","11","03","130111","Costa",1,3,"Hombre",10,4,3500,44
"2023","09","017407","215","11","02","130101","Costa",1,3,"Mujer",9,4,1350,43
"2023","09","017407","261","11","01","130101","Costa",1,3,"Hombre",9,4,4800,55
"2023","09","017407","261","11","03","130101","Costa",1,3,"Mujer",8,4,1200,35
"2023","09","017407","354","11","02","130101","Costa",1,3,"Mujer",9,4,2400,61
"2023","09","017407","446","11","01","130101","Costa",1,3,"Hombre",9,4,6500,44
"2023","09","017417","033","11","01","130101","Costa",1,3,"Hombre",9,4,5000,40
"2023","09","017417","033","11","02","130101","Costa",1,3,"Hombre",10,4,1582,22
"2023","09","017417","104","11","01","130101","Costa",1,3,"Hombre",5,4,1200,30
"2023","09","017417","104","11","02","130101","Costa",1,6,"Mujer",5,4,800,42
"2023","09","017417","104","11","03","130101","Costa",1,3,"Mujer",9,4,4746,36
"2023","09","017438","021","11","02","131201","Costa",4,4,"Hombre",3,4,1800,56
"2023","09","017438","049","11","03","131201","Costa",4,4,"Hombre",6,4,1500,48
"2023","09","017438","115","11","02","131201","Costa",4,4,"Mujer",3,4,350,48
"2023","09","017455","027","11","01","130109","Costa",5,4,"Hombre",5,4,1900,40
"2023","09","017455","088","11","04","130109","Costa",5,4,"Hombre",2,4,1800,72
"2023","09","017465","059","11","01","130701","Costa",5,4,"Mujer",3,4,821,24
"2023","09","017482","018","11","01","130401","Costa",4,4,"Hombre",3,4,490,13
"2023","09","017482","035","11","01","130401","Costa",4,4,"Hombre",2,4,300,30
"2023","09","017482","035","11","03","130401","Costa",4,4,"Hombre",8,4,1600,18
"2023","09","017482","035","11","05","130401","Costa",4,6,"Mujer",5,4,800,72
"2023","09","017482","129","11","02","130401","Costa",4,4,"Hombre",5,4,2000,70
"2023","09","017486","033","12","01","130202","Costa",5,4,"Hombre",5,4,1775,48
"2023","09","017486","033","12","03","130202","Costa",5,3,"Hombre",4,4,120,24
"2023","09","017486","123","11","02","130202","Costa",5,4,"Mujer",5,4,1460,40
"2023","09","017486","123","11","05","130202","Costa",5,4,"Hombre",4,4,3670,32
"2023","09","017486","141","11","01","130202","Costa",5,3,"Hombre",5,4,2100,48
"2023","09","017486","141","11","03","130202","Costa",5,4,"Hombre",5,4,1540,32
"2023","09","017491","055","11","01","130202","Costa",5,3,"Hombre",6,4,1600,48
"2023","09","017491","055","11","03","130202","Costa",5,4,"Hombre",5,4,1500,72
"2023","09","017491","072","11","01","130202","Costa",5,3,"Hombre",9,4,4000,40
"2023","09","017505","010","11","02","130401","Costa",4,3,"Mujer",9,4,1000,48
"2023","09","017505","023","11","03","130401","Costa",4,3,"Mujer",7,4,2500,54
"2023","09","017505","023","11","04","130401","Costa",4,3,"Mujer",7,4,1600,48
"2023","09","017505","060","11","02","130401","Costa",4,3,"Mujer",7,4,2800,53
"2023","09","017505","060","11","03","130401","Costa",4,3,"Mujer",8,4,300,3
"2023","09","017505","085","11","01","130401","Costa",4,4,"Mujer",5,4,275,6
"2023","09","017512","019","11","01","130901","Sierra",4,4,"Hombre",5,4,1800,98
"2023","09","017512","032","11","02","130901","Sierra",4,3,"Mujer",7,4,1350,49
"2023","09","017512","044","11","01","130901","Sierra",4,4,"Mujer",5,4,150,33
"2023","09","017512","056","11","01","130901","Sierra",4,4,"Hombre",5,4,450,42
"2023","09","017512","081","11","02","130901","Sierra",4,4,"Hombre",5,4,2000,84
"2023","09","017548","031","11","04","130303","Sierra",8,4,"Hombre",5,4,1500,27
"2023","09","017551","110","11","03","131007","Sierra",7,3,"Hombre",5,4,1200,33
"2023","09","017562","018","11","04","130904","Sierra",7,4,"Hombre",4,4,80,6
"2023","09","017591","077","11","03","140105","Costa",1,3,"Mujer",10,4,1900,40
"2023","09","017591","077","11","04","140105","Costa",1,3,"Hombre",9,4,2000,40
"2023","09","017591","077","11","05","140105","Costa",1,3,"Mujer",9,4,4000,40
"2023","09","017591","097","11","02","140105","Costa",1,4,"Mujer",5,4,650,46
"2023","09","017591","097","11","04","140105","Costa",1,3,"Mujer",6,4,480,35
"2023","09","017591","097","11","06","140105","Costa",1,3,"Mujer",5,4,955,63
"2023","09","017591","167","11","01","140105","Costa",1,3,"Mujer",4,4,950,56
"2023","09","017599","052","11","03","140106","Costa",1,3,"Mujer",10,4,9500,40
"2023","09","017599","052","11","05","140106","Costa",1,3,"Mujer",5,4,1495,48
"2023","09","017599","069","11","01","140106","Costa",1,3,"Mujer",6,4,1375,41
"2023","09","017599","106","11","04","140106","Costa",1,3,"Mujer",5,4,100,14
"2023","09","017599","106","11","06","140106","Costa",1,4,"Hombre",5,4,890,54
"2023","09","017599","126","11","03","140106","Costa",1,3,"Mujer",5,4,850,42
"2023","09","017599","196","11","02","140106","Costa",1,3,"Hombre",9,4,2400,30
"2023","09","017627","003","11","01","140101","Costa",1,3,"Hombre",10,4,4100,48
"2023","09","017627","010","11","05","140101","Costa",1,6,"Mujer",5,4,1000,48
"2023","09","017627","025","11","01","140101","Costa",1,3,"Mujer",9,4,3200,48
"2023","09","017627","047","11","02","140101","Costa",1,3,"Hombre",6,4,3545,48
"2023","09","017646","045","11","01","140105","Costa",1,4,"Mujer",5,4,840,72
"2023","09","017646","066","11","01","140105","Costa",1,4,"Hombre",6,4,2600,56
"2023","09","017649","015","11","01","140101","Costa",1,3,"Hombre",9,4,2939,48
"2023","09","017649","044","11","01","140101","Costa",1,3,"Mujer",4,4,200,15
"2023","09","017649","089","12","01","140101","Costa",1,4,"Hombre",5,4,375,72
"2023","09","017649","104","11","01","140101","Costa",1,3,"Hombre",8,4,1200,48
"2023","09","017661","117","11","01","140105","Costa",1,4,"Hombre",3,4,1000,54
"2023","09","017674","042","11","01","140117","Costa",5,3,"Mujer",7,4,2000,30
"2023","09","017674","042","11","03","140117","Costa",5,3,"Hombre",8,4,1830,48
"2023","09","017674","058","11","04","140117","Costa",5,4,"Hombre",5,4,1050,48
"2023","09","017682","016","11","01","140118","Costa",4,3,"Hombre",5,4,1405,48
"2023","09","017682","087","11","02","140118","Costa",4,3,"Hombre",7,4,2415,56
"2023","09","017682","102","11","01","140118","Costa",4,3,"Hombre",9,4,2800,30
"2023","09","017695","065","22","02","140108","Costa",4,4,"Mujer",3,4,70,6
"2023","09","017695","065","22","04","140108","Costa",4,3,"Mujer",4,4,50,9
"2023","09","017695","127","11","01","140108","Costa",4,3,"Hombre",5,4,2800,48
"2023","09","017713","072","11","01","140307","Costa",5,4,"Mujer",3,4,1250,49
"2023","09","017713","137","11","03","140307","Costa",5,4,"Hombre",7,4,1375,30
"2023","09","017745","021","11","04","140306","Costa",5,3,"Hombre",9,4,2500,40
"2023","09","017745","021","11","07","140306","Costa",5,3,"Mujer",5,4,600,25
"2023","09","017750","127","11","01","140118","Costa",4,3,"Hombre",7,4,3500,48
"2023","09","017754","056","11","01","140112","Costa",7,3,"Hombre",5,4,1800,40
"2023","09","017754","216","11","01","140112","Costa",7,3,"Hombre",9,4,4500,48
"2023","09","017788","030","11","01","140203","Sierra",6,4,"Hombre",5,4,280,48
"2023","09","017788","134","11","01","140203","Sierra",6,3,"Hombre",7,4,1600,57
"2023","09","017805","157","11","01","150105","Lima M",1,3,"Hombre",10,4,5040,35
"2023","09","017805","157","11","02","150105","Lima M",1,3,"Mujer",7,4,1025,35
"2023","09","017805","182","11","01","150105","Lima M",1,3,"Hombre",9,4,9325,70
"2023","09","017805","205","11","02","150105","Lima M",1,3,"Hombre",7,4,3000,40
"2023","09","017805","205","11","04","150105","Lima M",1,3,"Hombre",9,4,1200,2
"2023","09","017805","253","11","01","150105","Lima M",1,3,"Hombre",10,4,4700,40
"2023","09","017805","253","11","02","150105","Lima M",1,3,"Mujer",10,4,5000,60
"2023","09","017818","003","11","01","150137","Lima M",1,3,"Hombre",5,4,1900,48
"2023","09","017818","095","11","03","150137","Lima M",1,3,"Mujer",8,4,2200,36
"2023","09","017818","125","11","03","150137","Lima M",1,3,"Hombre",8,4,1000,18
"2023","09","017818","125","11","04","150137","Lima M",1,3,"Mujer",6,4,1400,16
"2023","09","017818","125","11","05","150137","Lima M",1,3,"Mujer",9,4,895,4
"2023","09","017818","125","11","06","150137","Lima M",1,3,"Hombre",7,4,2230,70
"2023","09","017818","125","11","07","150137","Lima M",1,3,"Mujer",8,4,1710,50
"2023","09","017826","068","11","04","150112","Lima M",1,3,"Mujer",6,4,775,48
"2023","09","017826","103","11","02","150112","Lima M",1,3,"Hombre",5,4,1350,44
"2023","09","017845","030","11","03","150108","Lima M",1,3,"Hombre",9,4,2445,65
"2023","09","017845","065","11","02","150108","Lima M",1,3,"Hombre",9,4,7500,55
"2023","09","017845","102","11","01","150108","Lima M",1,3,"Hombre",9,4,16630,54
"2023","09","017845","102","11","02","150108","Lima M",1,3,"Mujer",9,4,4200,40
"2023","09","017845","123","11","01","150108","Lima M",1,3,"Mujer",9,4,4500,44
"2023","09","017845","123","11","02","150108","Lima M",1,3,"Hombre",9,4,5000,44
"2023","09","017845","173","11","03","150108","Lima M",1,3,"Hombre",8,4,850,25
"2023","09","017848","024","11","01","150135","Lima M",1,3,"Hombre",9,4,10000,40
"2023","09","017848","024","11","02","150135","Lima M",1,3,"Mujer",9,4,2000,45
"2023","09","017848","024","11","03","150135","Lima M",1,3,"Hombre",9,4,5875,50
"2023","09","017848","040","11","01","150135","Lima M",1,3,"Mujer",7,4,540,25
"2023","09","017848","084","11","01","150135","Lima M",1,3,"Mujer",9,4,2800,25
"2023","09","017848","084","11","03","150135","Lima M",1,3,"Mujer",9,4,2700,40
"2023","09","017848","127","11","01","150135","Lima M",1,4,"Mujer",7,4,1025,48
"2023","09","017851","005","11","01","150132","Lima M",1,3,"Hombre",7,4,2300,40
"2023","09","017851","061","11","02","150132","Lima M",1,4,"Mujer",4,4,60,2
"2023","09","017851","061","11","03","150132","Lima M",1,4,"Hombre",5,4,1025,72
"2023","09","017851","099","11","01","150132","Lima M",1,4,"Hombre",7,4,2000,24
"2023","09","017880","103","11","02","150132","Lima M",1,4,"Hombre",5,4,1800,72
"2023","09","017881","010","11","01","150132","Lima M",1,4,"Hombre",7,4,2300,78
"2023","09","017881","010","11","03","150132","Lima M",1,4,"Hombre",8,4,1350,60
"2023","09","017881","010","11","04","150132","Lima M",1,4,"Hombre",7,4,1320,60
"2023","09","017881","019","11","01","150132","Lima M",1,4,"Hombre",5,4,2500,52
"2023","09","017881","035","11","01","150132","Lima M",1,4,"Hombre",5,4,1500,46
"2023","09","017881","038","11","03","150132","Lima M",1,3,"Hombre",6,4,4000,51
"2023","09","017881","038","11","04","150132","Lima M",1,3,"Mujer",8,4,1300,30
"2023","09","017890","031","11","01","150122","Lima M",1,3,"Hombre",7,4,2413,48
"2023","09","017890","031","11","02","150122","Lima M",1,3,"Mujer",9,4,3000,44
"2023","09","017890","050","11","01","150122","Lima M",1,3,"Hombre",9,4,3200,38
"2023","09","017890","067","11","01","150122","Lima M",1,3,"Hombre",8,4,3200,48
"2023","09","017890","173","11","01","150122","Lima M",1,3,"Mujer",7,4,2870,17
"2023","09","017905","011","11","01","150135","Lima M",1,4,"Hombre",5,4,2200,58
"2023","09","017905","037","11","03","150135","Lima M",1,3,"Mujer",9,4,800,50
"2023","09","017905","037","11","04","150135","Lima M",1,4,"Hombre",9,4,1000,63
"2023","09","017905","050","11","01","150135","Lima M",1,3,"Hombre",9,4,1025,40
"2023","09","017905","050","11","02","150135","Lima M",1,3,"Mujer",8,4,2000,60
"2023","09","017914","014","11","01","150108","Lima M",1,3,"Mujer",9,4,2000,44
"2023","09","017914","075","22","01","150108","Lima M",1,3,"Mujer",9,4,450,24
"2023","09","017914","131","11","02","150108","Lima M",1,3,"Hombre",5,4,2900,48
"2023","09","017947","074","11","01","150113","Lima M",1,3,"Mujer",5,4,640,48
"2023","09","017947","074","11","02","150113","Lima M",1,3,"Hombre",5,4,1200,84
"2023","09","017947","177","11","02","150113","Lima M",1,3,"Mujer",9,4,3170,40
"2023","09","017947","177","11","03","150113","Lima M",1,3,"Mujer",8,4,1375,25
"2023","09","017953","041","11","04","150110","Lima M",1,3,"Mujer",9,4,3300,45
"2023","09","017953","078","11","01","150110","Lima M",1,3,"Hombre",9,4,1400,61
"2023","09","017959","136","11","01","150111","Lima M",1,4,"Hombre",6,4,1200,66
"2023","09","017986","047","11","01","150114","Lima M",1,3,"Mujer",9,4,7000,40
"2023","09","017998","009","11","02","150102","Lima M",1,3,"Mujer",8,4,1800,45
"2023","09","017998","023","11","03","150102","Lima M",1,3,"Hombre",6,4,1025,48
"2023","09","017998","051","11","01","150102","Lima M",1,3,"Hombre",6,4,2240,36
"2023","09","018010","030","22","01","150133","Lima M",1,3,"Hombre",7,4,2900,48
"2023","09","018010","069","11","02","150133","Lima M",1,3,"Hombre",5,4,1700,42
"2023","09","018010","089","11","03","150133","Lima M",1,3,"Mujer",7,4,1160,48
"2023","09","018010","089","11","04","150133","Lima M",1,3,"Mujer",7,4,1130,48
"2023","09","018010","109","11","04","150133","Lima M",1,3,"Mujer",8,4,1200,48
"2023","09","018010","129","11","02","150133","Lima M",1,3,"Hombre",5,4,1300,72
"2023","09","018031","072","11","01","150122","Lima M",1,3,"Mujer",9,4,8000,40
"2023","09","018031","072","11","02","150122","Lima M",1,3,"Mujer",9,4,4000,40
"2023","09","018031","084","11","04","150122","Lima M",1,6,"Mujer",5,4,300,90
"2023","09","018031","084","11","06","150122","Lima M",1,3,"Hombre",7,4,1335,48
"2023","09","018056","014","11","02","150101","Lima M",1,3,"Hombre",5,4,1500,84
"2023","09","018056","065","11","01","150101","Lima M",1,3,"Hombre",5,4,1052,72
"2023","09","018066","013","11","02","150137","Lima M",1,3,"Hombre",7,4,2270,45
"2023","09","018066","100","11","01","150137","Lima M",1,4,"Mujer",5,4,1025,45
"2023","09","018066","100","11","02","150137","Lima M",1,4,"Hombre",5,4,1800,72
"2023","09","018073","064","11","02","150126","Lima M",1,4,"Mujer",4,4,800,84
"2023","09","018123","017","11","01","150113","Lima M",1,3,"Mujer",6,4,5050,60
"2023","09","018123","054","11","01","150113","Lima M",1,3,"Mujer",10,4,9500,40
"2023","09","018123","054","11","02","150113","Lima M",1,3,"Mujer",10,4,6400,40
"2023","09","018123","199","11","01","150113","Lima M",1,3,"Hombre",7,4,1360,48
"2023","09","018123","344","11","02","150113","Lima M",1,3,"Mujer",9,4,1200,30
"2023","09","018128","151","11","01","150140","Lima M",1,4,"Hombre",5,4,2000,40
"2023","09","018128","151","11","02","150140","Lima M",1,3,"Mujer",5,4,2000,48
"2023","09","018128","151","11","06","150140","Lima M",1,3,"Mujer",7,4,1300,48
"2023","09","018140","003","11","01","150133","Lima M",1,3,"Mujer",10,4,7600,46
"2023","09","018140","011","11","02","150133","Lima M",1,3,"Hombre",5,4,1800,48
"2023","09","018140","042","11","01","150133","Lima M",1,4,"Hombre",6,4,3400,40
"2023","09","018140","042","11","02","150133","Lima M",1,3,"Mujer",5,4,2000,48
"2023","09","018157","033","11","03","150135","Lima M",1,3,"Mujer",7,4,2008,48
"2023","09","018164","007","11","02","150125","Lima M",1,3,"Mujer",5,4,1240,72
"2023","09","018164","009","11","04","150125","Lima M",1,4,"Mujer",2,4,1500,72
"2023","09","018164","017","11","02","150125","Lima M",1,4,"Hombre",5,4,930,45
"2023","09","018178","015","11","01","150114","Lima M",1,3,"Mujer",10,4,10565,40
"2023","09","018178","015","11","02","150114","Lima M",1,3,"Hombre",9,4,4000,40
"2023","09","018178","030","11","01","150114","Lima M",1,3,"Mujer",10,4,8000,70
"2023","09","018178","106","11","01","150114","Lima M",1,3,"Hombre",10,4,18000,40
"2023","09","018178","136","11","01","150114","Lima M",1,4,"Hombre",8,4,2800,60
"2023","09","018178","136","11","02","150114","Lima M",1,3,"Mujer",9,4,2500,30
"2023","09","018192","010","11","03","150110","Lima M",1,3,"Hombre",9,4,5090,60
"2023","09","018192","081","11","01","150110","Lima M",1,3,"Mujer",7,4,1685,45
"2023","09","018192","081","11","02","150110","Lima M",1,3,"Hombre",4,4,1200,72
"2023","09","018192","081","11","03","150110","Lima M",1,3,"Hombre",9,4,1685,48
